fcc hcp ico 
0.246928 0.182485 0.310442 
0.198495 0.139712 0.250157 
0.205201 0.13019 0.268037 
0.189613 0.131238 0.256654 
0.169335 0.123728 0.248525 
0.216836 0.155651 0.253138 
0.161284 0.14022 0.221957 
0.21211 0.156848 0.269975 
0.192616 0.129617 0.245703 
0.168946 0.134887 0.2118 
0.217848 0.152012 0.26856 
0.211583 0.151766 0.26398 
0.225965 0.164218 0.276933 
0.115437 0.133868 0.185457 
0.207961 0.161901 0.256592 
0.198597 0.141689 0.23507 
0.221123 0.154966 0.27593 
0.205355 0.15269 0.245642 
0.127398 0.143548 0.181429 
0.19509 0.137653 0.238251 
0.065635 0.140199 0.18595 
0.174057 0.127397 0.216629 
0.151746 0.119181 0.214317 
0.234816 0.171248 0.284552 
0.201349 0.154658 0.244565 
0.187404 0.135757 0.239235 
0.184404 0.12707 0.238946 
0.162446 0.114007 0.229621 
0.244564 0.184641 0.297406 
0.206108 0.145766 0.262641 
0.195939 0.151118 0.239886 
0.223291 0.159563 0.279751 
0.180207 0.156647 0.218477 
0.167267 0.125497 0.226443 
0.176304 0.132038 0.231752 
0.16175 0.136192 0.221857 
0.161324 0.118279 0.218678 
0.156386 0.128817 0.187135 
0.194662 0.123883 0.26211 
0.182445 0.146102 0.226885 
0.187029 0.131356 0.235407 
0.202456 0.133742 0.241976 
0.229577 0.172217 0.277815 
0.196119 0.143472 0.242609 
0.22025 0.14957 0.276637 
0.202551 0.135913 0.259546 
0.217514 0.157033 0.278233 
0.177987 0.131229 0.243425 
0.228122 0.171215 0.261773 
0.211349 0.155462 0.267392 
0.18546 0.125338 0.240155 
0.162937 0.127217 0.209294 
0.188184 0.117267 0.248973 
0.206723 0.155798 0.25874 
0.19284 0.131006 0.249355 
0.168642 0.142582 0.183231 
0.175315 0.130109 0.222582 
0.204269 0.148906 0.259484 
0.208575 0.150735 0.253982 
0.224143 0.156736 0.276875 
0.189333 0.132465 0.242976 
0.176572 0.13849 0.208549 
0.148716 0.16024 0.13896 
0.135261 0.139074 0.177561 
0.178929 0.136723 0.232756 
0.205842 0.156953 0.258639 
0.183161 0.126769 0.244365 
0.221877 0.164895 0.252923 
0.196324 0.138478 0.23598 
0.180932 0.14684 0.228472 
0.20252 0.132851 0.250815 
0.194612 0.122654 0.253476 
0.204136 0.147585 0.268298 
0.189631 0.140715 0.242822 
0.180578 0.140213 0.233568 
0.200944 0.135725 0.251823 
0.195296 0.145949 0.244704 
0.199452 0.139772 0.252282 
0.21397 0.161198 0.277927 
0.208365 0.154529 0.261202 
0.17999 0.123722 0.222033 
0.219942 0.161476 0.281933 
0.203977 0.135387 0.261648 
0.156504 0.123081 0.216397 
0.190562 0.131417 0.24893 
0.189446 0.135588 0.2465 
0.188231 0.140613 0.233018 
0.211484 0.146304 0.253931 
0.161333 0.122084 0.220226 
0.17932 0.144651 0.224184 
0.0687058 0.138287 0.188005 
0.17843 0.141136 0.228826 
0.218911 0.164874 0.280088 
0.173932 0.132567 0.208138 
0.203548 0.142952 0.25018 
0.205759 0.146554 0.249219 
0.194422 0.151921 0.248542 
0.212061 0.154383 0.261216 
0.183498 0.144216 0.206375 
0.211714 0.146319 0.267296 
0.203901 0.151702 0.235345 
0.191503 0.140361 0.250283 
0.182375 0.135574 0.205276 
0.200948 0.149347 0.246456 
0.196087 0.137455 0.251491 
0.210944 0.151622 0.259468 
0.230537 0.170219 0.284614 
0.214954 0.153783 0.265016 
0.209307 0.154707 0.249675 
0.162237 0.135658 0.200616 
0.198858 0.145923 0.229703 
0.216284 0.150427 0.276508 
0.202498 0.136093 0.252629 
0.189771 0.134808 0.232563 
0.166867 0.141272 0.216135 
0.215072 0.155822 0.263212 
0.210299 0.154251 0.265187 
0.206545 0.148183 0.255638 
0.176123 0.138064 0.217393 
0.187699 0.126357 0.248525 
0.160076 0.156558 0.170096 
0.191509 0.153432 0.240894 
0.178293 0.140725 0.222414 
0.127044 0.137303 0.195853 
0.226089 0.159998 0.277207 
0.211156 0.147594 0.264017 
0.185163 0.148759 0.228472 
0.206444 0.148408 0.271523 
0.204905 0.139799 0.272704 
0.211346 0.151637 0.253554 
0.186624 0.134135 0.235491 
0.206496 0.150366 0.271638 
0.193961 0.133579 0.243338 
0.18736 0.121339 0.237874 
0.215256 0.146163 0.274084 
0.146632 0.123491 0.222857 
0.183223 0.132392 0.226462 
0.193127 0.137687 0.249733 
0.186839 0.144115 0.236217 
0.201162 0.138188 0.262973 
0.191865 0.139166 0.235523 
0.208803 0.140697 0.258305 
0.233746 0.171305 0.284746 
0.185204 0.136529 0.225896 
0.181547 0.117994 0.236722 
0.18395 0.142653 0.220217 
0.199108 0.138888 0.263931 
0.165567 0.125515 0.216957 
0.201937 0.153713 0.224222 
0.183809 0.1374 0.228971 
0.191302 0.125802 0.246622 
0.213549 0.154629 0.254726 
0.224126 0.169771 0.281377 
0.236566 0.176919 0.301527 
0.210204 0.132346 0.264794 
0.169814 0.10089 0.231531 
0.188269 0.141231 0.243287 
0.182087 0.148351 0.224673 
0.173962 0.13408 0.212936 
0.210801 0.15572 0.266561 
0.208946 0.154229 0.269416 
0.177249 0.133584 0.241565 
0.200934 0.151962 0.250919 
0.17999 0.134266 0.225516 
0.174308 0.13867 0.220113 
0.202155 0.149856 0.24051 
0.208655 0.153009 0.236594 
0.13743 0.125303 0.210691 
0.204836 0.151075 0.2648 
0.218374 0.155156 0.281759 
0.178357 0.126897 0.244727 
0.165872 0.122002 0.204799 
0.209811 0.155152 0.249793 
0.201564 0.141719 0.24919 
0.198268 0.140724 0.24547 
0.171959 0.127463 0.23118 
0.206203 0.137339 0.256039 
0.203304 0.13673 0.249976 
0.209483 0.151319 0.259286 
0.222741 0.151244 0.268298 
0.194614 0.132755 0.257762 
0.194383 0.134791 0.250212 
0.205679 0.152215 0.261696 
0.176932 0.13704 0.210264 
0.146817 0.106573 0.213642 
0.20301 0.127775 0.268851 
0.233109 0.172527 0.285943 
0.198772 0.143983 0.24345 
0.158253 0.156577 0.139758 
0.171159 0.132002 0.222822 
0.197354 0.150673 0.231385 
0.201642 0.138776 0.266047 
0.197046 0.147964 0.252884 
0.166442 0.116225 0.223785 
0.209379 0.146188 0.274875 
0.20575 0.160194 0.26358 
0.239366 0.177264 0.297246 
0.17508 0.107927 0.236284 
0.182813 0.13076 0.245465 
0.196615 0.150706 0.257618 
0.208665 0.154758 0.27112 
0.189839 0.141428 0.245711 
0.193136 0.135339 0.249987 
0.195339 0.138759 0.237734 
0.185554 0.139302 0.232904 
0.197486 0.128086 0.246917 
0.188894 0.146087 0.24149 
0.220998 0.155769 0.270062 
0.165928 0.131568 0.213601 
0.216914 0.165841 0.277194 
0.198305 0.137875 0.244422 
0.19328 0.14795 0.245934 
0.172211 0.143615 0.201786 
0.184324 0.151394 0.195661 
0.190695 0.149105 0.250448 
0.189878 0.132573 0.250275 
0.204235 0.127406 0.259111 
0.208235 0.14722 0.259794 
0.204479 0.151728 0.241031 
0.202571 0.135383 0.268598 
0.189043 0.122276 0.248847 
0.178826 0.13378 0.234428 
0.217106 0.159877 0.271897 
0.179652 0.135459 0.226113 
0.201619 0.14343 0.245633 
0.187737 0.133385 0.243146 
0.172154 0.13151 0.237394 
0.158201 0.135603 0.210288 
0.204924 0.145106 0.23564 
0.167593 0.125743 0.221744 
0.218889 0.167003 0.273246 
0.165378 0.163185 0.147393 
0.200226 0.141207 0.255379 
0.184971 0.151888 0.229216 
0.220175 0.155442 0.277067 
0.22242 0.165577 0.26104 
0.194105 0.146522 0.238887 
0.182114 0.150073 0.238391 
0.203317 0.145607 0.267238 
0.188941 0.137414 0.241623 
0.232433 0.174214 0.282 
0.230695 0.170215 0.283009 
0.184175 0.112375 0.242677 
0.175973 0.131775 0.221679 
0.208768 0.142698 0.266143 
0.212809 0.147211 0.274657 
0.185974 0.144965 0.233493 
0.189186 0.123978 0.232018 
0.154994 0.119051 0.200576 
0.214432 0.155037 0.25937 
0.203272 0.142988 0.255524 
0.186702 0.134235 0.242962 
0.190142 0.135352 0.236542 
0.199383 0.13517 0.25658 
0.179027 0.123631 0.229599 
0.235871 0.178962 0.294003 
0.162634 0.126376 0.236643 
0.198909 0.139629 0.254859 
0.23196 0.170203 0.289553 
0.19249 0.138791 0.260193 
0.166947 0.134811 0.213589 
0.217559 0.1608 0.258671 
0.195654 0.13848 0.244549 
0.225505 0.167327 0.277796 
0.218564 0.159837 0.283231 
0.197197 0.143282 0.258901 
0.199986 0.137393 0.252614 
0.225183 0.162419 0.291528 
0.175624 0.107834 0.239472 
0.231298 0.173591 0.280026 
0.200572 0.143264 0.24152 
0.176727 0.13625 0.208618 
0.164471 0.128802 0.193814 
0.208649 0.133224 0.267338 
0.18298 0.145764 0.231818 
0.176575 0.140983 0.201368 
0.211091 0.154493 0.258787 
0.13365 0.116418 0.198842 
0.189719 0.138631 0.242937 
0.190409 0.108447 0.24861 
0.204359 0.152782 0.253958 
0.194008 0.145673 0.242977 
0.199972 0.139578 0.249026 
0.178576 0.113172 0.24261 
0.149555 0.146616 0.199439 
0.186124 0.129493 0.22648 
0.201847 0.148096 0.25672 
0.171301 0.133371 0.215513 
0.188212 0.130861 0.235082 
0.188864 0.139774 0.2296 
0.21359 0.150965 0.268375 
0.190625 0.147057 0.241939 
0.171573 0.137202 0.222248 
0.171584 0.135234 0.203476 
0.203108 0.148984 0.261136 
0.170498 0.142304 0.228129 
0.201241 0.144593 0.255155 
0.215017 0.151873 0.269424 
0.161382 0.0909523 0.228586 
0.182084 0.118818 0.232989 
0.229881 0.161527 0.288829 
0.226665 0.167432 0.280554 
0.205754 0.143092 0.266495 
0.213888 0.158211 0.263039 
0.232788 0.17984 0.280183 
0.195785 0.136747 0.244796 
0.179619 0.134695 0.224229 
0.240039 0.172103 0.307141 
0.202229 0.131515 0.265769 
0.16922 0.142717 0.212432 
0.20259 0.146447 0.256178 
0.167989 0.142572 0.213655 
0.17011 0.138015 0.221575 
0.227189 0.171235 0.254578 
0.168442 0.0927913 0.236772 
0.187256 0.138105 0.242508 
0.1745 0.1688 0.160723 
0.187613 0.1406 0.246099 
0.208545 0.145245 0.244582 
0.222793 0.156457 0.270621 
0.200848 0.146659 0.250755 
0.186644 0.135966 0.230045 
0.19504 0.154196 0.239644 
0.208828 0.142788 0.266519 
0.187074 0.127811 0.208097 
0.217078 0.144601 0.281776 
0.198376 0.141802 0.254807 
0.180515 0.128184 0.225611 
0.214224 0.162546 0.246246 
0.152499 0.118221 0.214393 
0.191593 0.133529 0.246619 
0.219913 0.160727 0.262892 
0.22004 0.17317 0.275444 
0.169046 0.13941 0.194899 
0.213106 0.149454 0.253742 
0.169898 0.145052 0.202702 
0.168028 0.119236 0.228155 
0.201081 0.127597 0.246512 
0.2301 0.17253 0.284725 
0.178135 0.1346 0.241733 
0.19897 0.141509 0.245814 
0.222951 0.157583 0.283522 
0.215224 0.151574 0.258375 
0.195276 0.131973 0.236753 
0.195121 0.128689 0.249086 
0.174747 0.129542 0.233798 
0.203186 0.151704 0.263184 
0.196767 0.132744 0.250152 
0.169462 0.14578 0.193485 
0.172198 0.125297 0.224435 
0.215871 0.151628 0.278122 
0.188082 0.135519 0.226609 
0.221837 0.155604 0.271609 
0.187031 0.142284 0.22374 
0.198558 0.145185 0.250809 
0.181606 0.117338 0.23568 
0.206532 0.148839 0.251613 
0.195349 0.130615 0.25052 
0.232594 0.167419 0.29538 
0.197067 0.153041 0.239726 
0.209961 0.152439 0.263762 
0.199088 0.139963 0.250207 
0.190983 0.126477 0.244495 
0.185633 0.111228 0.239031 
0.19414 0.144206 0.237625 
0.250231 0.183523 0.314564 
0.226883 0.166543 0.273086 
0.148573 0.0940318 0.225938 
0.165981 0.138572 0.204584 
0.208617 0.140413 0.267645 
0.207315 0.154799 0.261961 
0.221561 0.15125 0.279196 
0.215388 0.156029 0.274794 
0.173904 0.130487 0.214713 
0.213982 0.149691 0.278988 
0.220488 0.165938 0.262341 
0.207735 0.148538 0.258126 
0.184794 0.141778 0.232201 
0.194644 0.132114 0.256553 
0.218033 0.159857 0.272269 
0.163735 0.122586 0.212637 
0.194923 0.141415 0.242359 
0.213578 0.157721 0.262838 
0.190685 0.137474 0.236473 
0.212671 0.15497 0.266068 
0.182913 0.132284 0.235062 
0.187949 0.125888 0.238338 
0.213899 0.152136 0.268418 
0.196708 0.147211 0.245676 
0.186552 0.134434 0.242118 
0.212822 0.159879 0.246364 
0.20491 0.153484 0.262395 
0.171075 0.113988 0.251925 
0.197456 0.139793 0.246272 
0.18146 0.133056 0.242434 
0.208338 0.144735 0.262563 
0.219113 0.155944 0.27735 
0.193153 0.156373 0.24217 
0.202853 0.149321 0.265129 
0.16911 0.146406 0.200666 
0.162829 0.140437 0.213724 
0.213625 0.156957 0.268702 
0.21601 0.160993 0.267143 
0.191712 0.147013 0.246112 
0.213818 0.151704 0.258073 
0.21612 0.163605 0.262027 
0.156311 0.155329 0.178355 
0.193959 0.130767 0.252332 
0.189711 0.152654 0.199413 
0.247206 0.183675 0.306196 
0.215391 0.154104 0.251582 
0.183651 0.12455 0.237151 
0.202199 0.147236 0.241122 
0.208027 0.15843 0.247012 
0.180764 0.135441 0.23044 
0.206496 0.135092 0.270145 
0.210443 0.154737 0.2662 
0.235047 0.173077 0.296945 
0.228861 0.171759 0.28664 
0.21204 0.14756 0.25797 
0.180696 0.13433 0.232828 
0.20919 0.151889 0.278029 
0.221868 0.156119 0.285834 
0.167903 0.141254 0.212146 
0.230208 0.177713 0.28384 
0.234564 0.177567 0.296366 
0.210347 0.159119 0.260572 
0.208549 0.144314 0.267796 
0.145174 0.138427 0.181252 
0.196801 0.147324 0.242329 
0.182552 0.146994 0.229644 
0.226892 0.158078 0.283879 
0.204164 0.138396 0.257001 
0.217379 0.153719 0.278531 
0.202398 0.142486 0.255489 
0.182039 0.144152 0.20614 
0.167697 0.138261 0.223572 
0.1818 0.142442 0.242526 
0.208942 0.152065 0.257424 
0.190096 0.127962 0.247617 
0.207472 0.139721 0.256007 
0.224804 0.162209 0.269624 
0.206729 0.14065 0.260484 
0.214577 0.147766 0.250356 
0.173727 0.125308 0.230943 
0.197642 0.148231 0.240833 
0.194546 0.128866 0.253553 
0.143899 0.134366 0.200608 
0.228415 0.168994 0.268792 
0.199937 0.140023 0.260277 
0.169704 0.0979742 0.247507 
0.171889 0.131226 0.21276 
0.212877 0.135952 0.270758 
0.240149 0.181101 0.279422 
0.206404 0.142983 0.261082 
0.180685 0.118548 0.238156 
0.201621 0.134917 0.26055 
0.217412 0.165405 0.27395 
0.212458 0.155533 0.262133 
0.192564 0.146639 0.234377 
0.20803 0.152924 0.258221 
0.195396 0.121295 0.248368 
0.164613 0.145017 0.19018 
0.211528 0.159345 0.257255 
0.211838 0.165939 0.272914 
0.203303 0.152447 0.263023 
0.235894 0.174229 0.303762 
0.201823 0.132597 0.250318 
0.174901 0.127798 0.222891 
0.205583 0.145901 0.24747 
0.22096 0.161501 0.277262 
0.213298 0.152442 0.272071 
0.213137 0.158689 0.264873 
0.198374 0.146183 0.25167 
0.195194 0.136757 0.246907 
0.192778 0.136435 0.257625 
0.212332 0.151779 0.253384 
0.210396 0.147422 0.270568 
0.174019 0.142937 0.22817 
0.190821 0.146015 0.233471 
0.189119 0.141334 0.232423 
0.207456 0.137668 0.266674 
0.201082 0.141049 0.258405 
0.2026 0.15474 0.243454 
0.190076 0.125688 0.243521 
0.196142 0.131995 0.246436 
0.219512 0.153978 0.275924 
0.178345 0.128029 0.226127 
0.219012 0.155958 0.287145 
0.209107 0.150887 0.258554 
0.192069 0.139921 0.2444 
0.196109 0.138152 0.242101 
0.157241 0.1542 0.162284 
0.188739 0.127393 0.22496 
0.187186 0.128164 0.239153 
0.2049 0.140839 0.249748 
0.194341 0.134244 0.242284 
0.195702 0.133505 0.247893 
0.214626 0.154736 0.254203 
0.197817 0.149892 0.251174 
0.17073 0.141449 0.200372 
0.223541 0.179501 0.27634 
0.171794 0.133355 0.207738 
0.209672 0.148189 0.270927 
0.198372 0.147783 0.245081 
0.17815 0.15087 0.196254 
0.201256 0.133436 0.255707 
0.193478 0.141621 0.2501 
0.224644 0.153289 0.277496 
0.193363 0.139975 0.251943 
0.222111 0.165685 0.279418 
0.215827 0.156579 0.271869 
0.184747 0.123773 0.234763 
0.203206 0.146055 0.248959 
0.220058 0.162016 0.276443 
0.203116 0.139117 0.2681 
0.223832 0.160173 0.280366 
0.234181 0.175034 0.284164 
0.176789 0.135646 0.227315 
0.171619 0.125052 0.218451 
0.223993 0.160277 0.280397 
0.18312 0.119709 0.222512 
0.214569 0.151726 0.246806 
0.189112 0.135244 0.234951 
0.208946 0.144651 0.255876 
0.138088 0.130832 0.203843 
0.207568 0.14187 0.267911 
0.206221 0.152483 0.253937 
0.202491 0.146598 0.23233 
0.100468 0.126364 0.195791 
0.190101 0.137027 0.250318 
0.193496 0.142737 0.233634 
0.160559 0.125735 0.228725 
0.22328 0.161588 0.27885 
0.170095 0.117055 0.233596 
0.187342 0.120146 0.234451 
0.163889 0.124683 0.217782 
0.189886 0.142158 0.234038 
0.180756 0.105394 0.240765 
0.195551 0.14027 0.253958 
0.204381 0.142746 0.254272 
0.205072 0.152398 0.251505 
0.161236 0.141307 0.204289 
0.17018 0.145977 0.179781 
0.19678 0.135941 0.252786 
0.215378 0.161204 0.266472 
0.177433 0.121637 0.226821 
0.204239 0.147673 0.255904 
0.194697 0.13158 0.242491 
0.181256 0.15173 0.233622 
0.16837 0.11965 0.229588 
0.185679 0.112936 0.237206 
0.190106 0.14814 0.244534 
0.183953 0.14207 0.22168 
0.1746 0.150577 0.175407 
0.175288 0.117403 0.217612 
0.179086 0.140827 0.235174 
0.169308 0.130811 0.215363 
0.232594 0.173466 0.28973 
0.186996 0.141153 0.241413 
0.167715 0.144133 0.185332 
0.181855 0.123386 0.233631 
0.174346 0.143228 0.210173 
0.210025 0.154452 0.266287 
0.206531 0.144368 0.256206 
0.191532 0.160258 0.24208 
0.226493 0.161059 0.283551 
0.197763 0.132253 0.259674 
0.200915 0.144111 0.251827 
0.181441 0.120626 0.237497 
0.185214 0.135723 0.23858 
0.159097 0.138965 0.183983 
0.186575 0.124022 0.228057 
0.197186 0.152047 0.250994 
0.176017 0.106772 0.247423 
0.177238 0.119343 0.243704 
0.221541 0.157248 0.274865 
0.17442 0.161255 0.177495 
0.221183 0.16494 0.28021 
0.193011 0.130729 0.232507 
0.185643 0.127204 0.238892 
0.184442 0.142277 0.23566 
0.215063 0.140206 0.278967 
0.173111 0.130498 0.244794 
0.189974 0.154051 0.210106 
0.220146 0.1676 0.271545 
0.184924 0.145283 0.226219 
0.186555 0.14286 0.228396 
0.214764 0.156786 0.268645 
0.189582 0.129705 0.251901 
0.207689 0.149648 0.248865 
0.220947 0.154481 0.265493 
0.178431 0.124623 0.233767 
0.193738 0.154927 0.244322 
0.202649 0.150798 0.24927 
0.208796 0.1498 0.243737 
0.187219 0.148147 0.249079 
0.172439 0.135361 0.195247 
0.221649 0.159603 0.266617 
0.202788 0.149564 0.256295 
0.171105 0.142167 0.207231 
0.191944 0.134094 0.231947 
0.185693 0.140748 0.243075 
0.186863 0.119711 0.252842 
0.181095 0.114557 0.244839 
0.19505 0.148634 0.252074 
0.205772 0.156195 0.242694 
0.171092 0.117538 0.2208 
0.21101 0.145057 0.252217 
0.221415 0.161155 0.269111 
0.213577 0.161384 0.258745 
0.188254 0.120874 0.250873 
0.18496 0.137352 0.236244 
0.212621 0.157401 0.268159 
0.206399 0.158547 0.243056 
0.177453 0.128211 0.209481 
0.183884 0.128002 0.243414 
0.165837 0.148357 0.182748 
0.184385 0.135486 0.22092 
0.195602 0.143492 0.233945 
0.203531 0.14022 0.255791 
0.189144 0.125044 0.247612 
0.190879 0.141859 0.234175 
0.198692 0.13183 0.258778 
0.221296 0.168143 0.27575 
0.220646 0.158567 0.287314 
0.173741 0.132063 0.224013 
0.163374 0.154593 0.167868 
0.190053 0.128403 0.244023 
0.187537 0.149994 0.23017 
0.227597 0.161728 0.277393 
0.182272 0.135642 0.223739 
0.234512 0.17537 0.283262 
0.206147 0.159412 0.247952 
0.182645 0.126149 0.220674 
0.157537 0.151851 0.168976 
0.197319 0.145499 0.259141 
0.202587 0.139129 0.244355 
0.169158 0.128576 0.202404 
0.178443 0.139134 0.229231 
0.190502 0.144473 0.234719 
0.165633 0.133539 0.225998 
0.178328 0.123892 0.231906 
0.201435 0.139872 0.252358 
0.165418 0.136068 0.215237 
0.202341 0.141446 0.259296 
0.196781 0.142595 0.252461 
0.167402 0.147006 0.19444 
0.220079 0.15838 0.271517 
0.205831 0.138209 0.26291 
0.186363 0.142378 0.237623 
0.217178 0.158683 0.269665 
0.206707 0.145007 0.253987 
0.175651 0.133089 0.212535 
0.176426 0.135562 0.224107 
0.205479 0.150178 0.261702 
0.199937 0.150212 0.248693 
0.186025 0.137677 0.244515 
0.173979 0.112729 0.234153 
0.198049 0.138026 0.241619 
0.198669 0.143399 0.250153 
0.206784 0.153837 0.27 
0.16934 0.120726 0.21156 
0.153452 0.140979 0.205019 
0.174071 0.145031 0.190005 
0.208389 0.149453 0.251698 
0.226547 0.160247 0.288143 
0.194516 0.149115 0.250696 
0.225004 0.164702 0.278024 
0.221105 0.168223 0.269232 
0.190971 0.146254 0.237289 
0.18654 0.125623 0.243645 
0.225292 0.171495 0.263379 
0.223776 0.159658 0.284813 
0.189373 0.1425 0.249838 
0.172888 0.143357 0.193732 
0.201839 0.148396 0.249619 
0.230701 0.165314 0.285233 
0.158002 0.128517 0.229399 
0.193099 0.143202 0.237397 
0.177975 0.136327 0.227687 
0.202872 0.144311 0.234382 
0.164021 0.12793 0.21557 
0.203338 0.16078 0.255064 
0.208256 0.13857 0.267625 
0.172813 0.125911 0.220317 
0.242818 0.183638 0.29877 
0.146568 0.167339 0.136568 
0.170192 0.139934 0.224556 
0.186138 0.121491 0.234282 
0.166863 0.119032 0.222297 
0.203137 0.142771 0.257754 
0.161812 0.0983144 0.236053 
0.190252 0.133973 0.244237 
0.199636 0.145743 0.258351 
0.194922 0.127463 0.260049 
0.199579 0.147731 0.248225 
0.205282 0.144456 0.266999 
0.169486 0.13271 0.221849 
0.188157 0.134935 0.250251 
0.208162 0.142394 0.254492 
0.195349 0.135014 0.25182 
0.222758 0.156377 0.274561 
0.180412 0.132955 0.226667 
0.149433 0.123862 0.223751 
0.150693 0.143496 0.170043 
0.210788 0.140173 0.276435 
0.195846 0.137354 0.242562 
0.195228 0.123177 0.252566 
0.170158 0.115327 0.215836 
0.232997 0.171473 0.291513 
0.217293 0.148787 0.277254 
0.208829 0.144519 0.258781 
0.187552 0.136818 0.251604 
0.206977 0.145058 0.271436 
0.187303 0.126721 0.228993 
0.194066 0.139479 0.233149 
0.228592 0.169113 0.273762 
0.188394 0.135156 0.236249 
0.170968 0.129979 0.206728 
0.206796 0.14137 0.265032 
0.229642 0.165504 0.2873 
0.212293 0.141468 0.261815 
0.182056 0.127291 0.231669 
0.234717 0.1779 0.290251 
0.226418 0.170763 0.280347 
0.208249 0.146646 0.263414 
0.199179 0.145067 0.244675 
0.226658 0.159909 0.283477 
0.197397 0.138286 0.246256 
0.191629 0.146548 0.243144 
0.220492 0.161391 0.275081 
0.210013 0.136801 0.271615 
0.211897 0.141982 0.271923 
0.194427 0.165838 0.260317 
0.195243 0.137107 0.247303 
0.210487 0.162152 0.25741 
0.21084 0.153497 0.263461 
0.217125 0.16392 0.267224 
0.193886 0.134445 0.254569 
0.237758 0.176712 0.286944 
0.162864 0.137243 0.200286 
0.206525 0.151337 0.272833 
0.200934 0.151477 0.260326 
0.202373 0.139258 0.249703 
0.161096 0.084105 0.238553 
0.202246 0.132177 0.244292 
0.190763 0.122931 0.252058 
0.192133 0.138318 0.224894 
0.180319 0.133768 0.231174 
0.211768 0.148817 0.270532 
